,Point,EndPointFrequency,StartPointFrequency,Latitude,Longitude,PointCounts,TotPct,StartPct,EndPct
16061,"(56.64025, 12.92723)",1,2,56.64025,12.92723,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16062,"(56.19226, 14.75494)",1,1,56.19226,14.75494,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16063,"(59.45676, 18.08527)",1,1,59.45676,18.08527,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16064,"(52.02504, 11.26453)",1,5,52.02504,11.26453,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16065,"(56.03261, 14.14805)",1,1,56.03261,14.14805,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16066,"(53.74394, -2.70845)",1,2,53.74394,-2.70845,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16067,"(50.86433, 3.60083)",1,24,50.86433,3.60083,25,0.011282555814803617,0.018754688672168042,0.0010682277034172604
16068,"(46.9068, 6.33644)",1,1,46.9068,6.33644,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16069,"(59.33014, 5.28563)",1,1,59.33014,5.28563,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16070,"(53.71986, -2.45804)",1,2,53.71986,-2.45804,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16071,"(51.77719, 5.31271)",1,3,51.77719,5.31271,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16072,"(51.6564, 7.82485)",1,1,51.6564,7.82485,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16073,"(55.8278, -4.19832)",1,1,55.8278,-4.19832,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16074,"(50.91544, 3.41973)",1,1,50.91544,3.41973,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16075,"(61.45789, 23.84236)",1,1,61.45789,23.84236,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16076,"(50.8682, 0.0248)",1,1,50.8682,0.0248,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16077,"(48.59913, 17.68383)",1,1,48.59913,17.68383,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16078,"(59.05537, 9.64404)",1,3,59.05537,9.64404,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16079,"(52.86372, 9.70239)",1,1,52.86372,9.70239,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16080,"(47.22335, 5.00154)",1,1,47.22335,5.00154,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16081,"(60.30005, 5.26594)",1,1,60.30005,5.26594,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16082,"(52.08244, 7.03802)",1,2,52.08244,7.03802,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16083,"(52.12117, 8.63782)",1,1,52.12117,8.63782,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16084,"(55.55461, 13.04753)",1,1,55.55461,13.04753,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16085,"(50.88, -3.32319)",1,3,50.88,-3.32319,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16086,"(62.25774, 24.69934)",1,1,62.25774,24.69934,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16087,"(51.50094, -2.68227)",1,2,51.50094,-2.68227,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16088,"(50.53308, 2.60285)",1,1,50.53308,2.60285,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16089,"(59.40049, 16.42497)",1,9,59.40049,16.42497,10,0.004513022325921446,0.007033008252063015,0.0010682277034172604
16090,"(40.37492, 23.44594)",1,1,40.37492,23.44594,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16091,"(51.18109, 7.23186)",1,1,51.18109,7.23186,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16092,"(52.90431, -0.2091)",1,1,52.90431,-0.2091,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16093,"(50.98107, 4.09457)",1,1,50.98107,4.09457,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16094,"(63.74999, 25.32462)",1,1,63.74999,25.32462,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16095,"(53.72878, -6.89475)",1,1,53.72878,-6.89475,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16096,"(55.66603, 12.56846)",1,1,55.66603,12.56846,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16097,"(55.6291, 13.70499)",1,3,55.6291,13.70499,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16098,"(62.2121, 27.78788)",1,1,62.2121,27.78788,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16099,"(52.80049, -1.12301)",1,3,52.80049,-1.12301,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16100,"(51.15079, 4.9157)",1,6,51.15079,4.9157,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16101,"(48.53537, 14.4908)",1,1,48.53537,14.4908,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16102,"(53.04679, 8.97121)",1,4,53.04679,8.97121,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16103,"(61.19825, 28.81032)",1,2,61.19825,28.81032,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16104,"(48.42698, 1.49349)",1,1,48.42698,1.49349,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16105,"(68.69945, 15.41594)",1,1,68.69945,15.41594,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16106,"(67.2786, 14.42874)",1,1,67.2786,14.42874,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16107,"(52.36368, 4.67451)",1,1,52.36368,4.67451,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16108,"(51.26596, 4.39252)",1,4,51.26596,4.39252,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16109,"(54.24102, -6.99808)",1,1,54.24102,-6.99808,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16110,"(51.69765, 5.18372)",1,1,51.69765,5.18372,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16111,"(52.30452, -0.60379)",1,3,52.30452,-0.60379,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16112,"(53.12175, 8.73467)",1,3,53.12175,8.73467,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16113,"(63.96272, 14.07506)",1,1,63.96272,14.07506,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16114,"(55.91094, -4.39022)",1,1,55.91094,-4.39022,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16115,"(52.28439, -2.17028)",1,3,52.28439,-2.17028,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16116,"(52.61438, -2.5003)",1,1,52.61438,-2.5003,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16117,"(50.87711, 5.70463)",1,6,50.87711,5.70463,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16118,"(57.70534, 11.84819)",1,6,57.70534,11.84819,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16119,"(56.13123, 13.11724)",1,1,56.13123,13.11724,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16120,"(49.26825, 2.48762)",1,2,49.26825,2.48762,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16121,"(50.00415, 8.30164)",1,1,50.00415,8.30164,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16122,"(52.77171, 7.27524)",1,5,52.77171,7.27524,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16123,"(45.61918, 12.54176)",1,1,45.61918,12.54176,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16124,"(53.74633, -1.86334)",1,1,53.74633,-1.86334,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16125,"(54.54913, 18.49833)",1,1,54.54913,18.49833,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16126,"(50.89565, -1.05097)",1,1,50.89565,-1.05097,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16127,"(53.22856, -6.63782)",1,1,53.22856,-6.63782,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16128,"(52.64572, 1.10944)",1,1,52.64572,1.10944,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16129,"(61.66613, 23.18688)",1,2,61.66613,23.18688,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16130,"(55.65106, 13.23313)",1,4,55.65106,13.23313,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16131,"(52.17958, -9.23367)",1,1,52.17958,-9.23367,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16132,"(49.41546, 12.00113)",1,8,49.41546,12.00113,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16133,"(63.0982, 21.62291)",1,1,63.0982,21.62291,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16134,"(57.78842, 14.2331)",1,1,57.78842,14.2331,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16135,"(51.29521, 4.92768)",1,1,51.29521,4.92768,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16136,"(53.29023, -9.0013)",1,1,53.29023,-9.0013,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16137,"(56.35379, 12.80534)",1,8,56.35379,12.80534,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16138,"(55.93541, 8.50024)",1,35,55.93541,8.50024,36,0.016246880373317205,0.027350587646911728,0.0010682277034172604
16139,"(63.3029, 10.48595)",1,1,63.3029,10.48595,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16140,"(53.55937, 8.55625)",1,5,53.55937,8.55625,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16141,"(53.31418, -6.34945)",1,1,53.31418,-6.34945,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16142,"(57.74225, 11.99551)",1,1,57.74225,11.99551,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16143,"(51.61848, 6.21289)",1,1,51.61848,6.21289,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16144,"(51.61619, -0.11197)",1,1,51.61619,-0.11197,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16145,"(49.04175, 2.14709)",1,1,49.04175,2.14709,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16146,"(52.76806, -1.57986)",1,2,52.76806,-1.57986,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16147,"(61.47765, 23.90644)",1,1,61.47765,23.90644,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16148,"(53.23534, 8.81264)",1,1,53.23534,8.81264,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16149,"(51.95343, 4.02631)",1,4,51.95343,4.02631,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16150,"(53.81712, 9.98008)",1,1,53.81712,9.98008,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16151,"(51.22213, 4.39768)",1,1,51.22213,4.39768,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16152,"(60.20874, 11.93348)",1,6,60.20874,11.93348,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16153,"(61.04269, 28.11691)",1,1,61.04269,28.11691,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16154,"(51.64893, -9.90098)",1,1,51.64893,-9.90098,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16155,"(51.47704, -0.02114)",1,1,51.47704,-0.02114,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16156,"(52.65412, 5.61542)",1,21,52.65412,5.61542,22,0.009928649117027183,0.016410352588147038,0.0010682277034172604
16157,"(53.3323, -1.34023)",1,1,53.3323,-1.34023,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16158,"(52.24143, 4.85068)",1,1,52.24143,4.85068,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16159,"(62.3234, 28.20868)",1,1,62.3234,28.20868,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16160,"(51.11788, 7.19739)",1,1,51.11788,7.19739,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16161,"(51.49711, 0.2287)",1,2,51.49711,0.2287,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16162,"(56.01809, -3.72078)",1,3,56.01809,-3.72078,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16163,"(51.51954, -0.08833)",1,1,51.51954,-0.08833,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16164,"(62.18257, 28.89436)",1,1,62.18257,28.89436,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16165,"(49.78257, 18.14097)",1,1,49.78257,18.14097,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16166,"(57.45069, 13.58273)",1,3,57.45069,13.58273,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16167,"(55.86543, -4.36798)",1,1,55.86543,-4.36798,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16168,"(53.37497, -6.30234)",1,1,53.37497,-6.30234,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16169,"(51.76256, -3.29612)",1,1,51.76256,-3.29612,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16170,"(59.12347, 15.26563)",1,2,59.12347,15.26563,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16171,"(55.05704, -7.40401)",1,5,55.05704,-7.40401,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16172,"(59.49791, 17.92177)",1,1,59.49791,17.92177,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16173,"(53.72242, -0.53438)",1,1,53.72242,-0.53438,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16174,"(52.58388, 7.21443)",1,1,52.58388,7.21443,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16175,"(59.95635, 15.82563)",1,8,59.95635,15.82563,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16176,"(46.46643, 13.93253)",1,1,46.46643,13.93253,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16177,"(53.83377, 10.6531)",1,1,53.83377,10.6531,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16178,"(51.51308, 6.85596)",1,3,51.51308,6.85596,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16179,"(50.99285, 5.22793)",1,1,50.99285,5.22793,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16180,"(48.54342, 7.57322)",1,1,48.54342,7.57322,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16181,"(52.502, 0.1166)",1,2,52.502,0.1166,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16182,"(61.05735, 28.19165)",1,1,61.05735,28.19165,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16183,"(63.56803, 23.50094)",1,54,63.56803,23.50094,55,0.024821622792567957,0.04219804951237809,0.0010682277034172604
16184,"(51.61925, 4.8742)",1,1,51.61925,4.8742,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16185,"(55.92984, 14.32495)",1,10,55.92984,14.32495,11,0.004964324558513591,0.007814453613403351,0.0010682277034172604
16186,"(52.43733, 0.30281)",1,5,52.43733,0.30281,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16187,"(50.84863, 8.04039)",1,1,50.84863,8.04039,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16188,"(51.92336, -0.16943)",1,1,51.92336,-0.16943,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16189,"(55.73869, 12.48756)",1,21,55.73869,12.48756,22,0.009928649117027183,0.016410352588147038,0.0010682277034172604
16190,"(49.76391, 8.49039)",1,4,49.76391,8.49039,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16191,"(59.07476, 16.61677)",1,1,59.07476,16.61677,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16192,"(52.55898, 0.1023)",1,1,52.55898,0.1023,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16193,"(52.24377, 10.81487)",1,1,52.24377,10.81487,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16194,"(64.87424, 11.59563)",1,1,64.87424,11.59563,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16195,"(52.32375, 0.92349)",1,1,52.32375,0.92349,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16196,"(45.54065, 9.02223)",1,1,45.54065,9.02223,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16197,"(59.32567, 14.50998)",1,1,59.32567,14.50998,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16198,"(56.51523, 14.57387)",1,1,56.51523,14.57387,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16199,"(51.84502, 4.5186)",1,2,51.84502,4.5186,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16200,"(50.95627, 5.56284)",1,1,50.95627,5.56284,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16201,"(51.55886, 0.0724)",1,1,51.55886,0.0724,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16202,"(52.31024, 13.30013)",1,1,52.31024,13.30013,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16203,"(61.30713, 22.11996)",1,1,61.30713,22.11996,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16204,"(49.48903, 8.401)",1,1,49.48903,8.401,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16205,"(54.70056, 11.45336)",1,1,54.70056,11.45336,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16206,"(58.21841, -4.49587)",1,2,58.21841,-4.49587,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16207,"(47.71956, 1.51477)",1,2,47.71956,1.51477,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16208,"(59.29554, 18.01687)",1,1,59.29554,18.01687,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16209,"(51.52392, 0.07958)",1,1,51.52392,0.07958,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16210,"(51.52728, 7.6029)",1,1,51.52728,7.6029,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16211,"(47.57258, 19.71976)",1,1,47.57258,19.71976,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16212,"(52.33671, 4.86564)",1,1,52.33671,4.86564,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16213,"(51.83963, -8.86089)",1,1,51.83963,-8.86089,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16214,"(58.70078, 15.80556)",1,1,58.70078,15.80556,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16215,"(54.18691, 16.15277)",1,9,54.18691,16.15277,10,0.004513022325921446,0.007033008252063015,0.0010682277034172604
16216,"(51.20109, 5.99381)",1,1,51.20109,5.99381,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16217,"(59.62333, 17.8766)",1,1,59.62333,17.8766,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16218,"(56.23059, 12.86029)",1,1,56.23059,12.86029,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16219,"(51.96567, 6.7071)",1,1,51.96567,6.7071,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16220,"(50.47884, 3.9167)",1,1,50.47884,3.9167,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16221,"(60.41433, 22.37478)",1,3,60.41433,22.37478,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16222,"(51.21427, -2.1947)",1,1,51.21427,-2.1947,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16223,"(60.88049, 26.66993)",1,5,60.88049,26.66993,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16224,"(57.57881, 15.3321)",1,16,57.57881,15.3321,17,0.0076721379540664585,0.012503125781445362,0.0010682277034172604
16225,"(51.37644, -0.22219)",1,1,51.37644,-0.22219,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16226,"(59.85624, 17.6925)",1,1,59.85624,17.6925,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16227,"(51.9174, -0.66381)",1,2,51.9174,-0.66381,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16228,"(59.03089, 15.36708)",1,1,59.03089,15.36708,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16229,"(57.65387, 11.93727)",1,3,57.65387,11.93727,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16230,"(63.10789, 7.782)",1,2,63.10789,7.782,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16231,"(51.79763, 5.21192)",1,28,51.79763,5.21192,29,0.013087764745172197,0.02188047011752938,0.0010682277034172604
16232,"(59.34483, 10.71517)",1,1,59.34483,10.71517,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16233,"(51.25725, 3.84478)",1,2,51.25725,3.84478,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16234,"(51.46078, 7.21918)",1,1,51.46078,7.21918,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16235,"(51.95903, 4.16463)",1,1,51.95903,4.16463,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16236,"(67.25111, 15.42679)",1,1,67.25111,15.42679,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16237,"(57.08948, 24.52144)",1,4,57.08948,24.52144,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16238,"(56.91033, 24.37371)",1,2,56.91033,24.37371,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16239,"(59.28888, 11.08208)",1,1,59.28888,11.08208,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16240,"(51.50298, -2.69814)",1,1,51.50298,-2.69814,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16241,"(56.82518, 13.44613)",1,3,56.82518,13.44613,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16242,"(52.44242, 1.59205)",1,1,52.44242,1.59205,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16243,"(57.50662, 12.57726)",1,3,57.50662,12.57726,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16244,"(55.61021, 13.08047)",1,2,55.61021,13.08047,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16245,"(51.90296, 4.49396)",1,1,51.90296,4.49396,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16246,"(53.67461, -1.64432)",1,1,53.67461,-1.64432,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16247,"(53.89089, -0.2858)",1,1,53.89089,-0.2858,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16248,"(57.5986, 12.05878)",1,2,57.5986,12.05878,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16249,"(50.31699, -4.80013)",1,1,50.31699,-4.80013,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16250,"(60.1391, 10.24948)",1,1,60.1391,10.24948,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16251,"(50.95143, -2.68055)",1,3,50.95143,-2.68055,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16252,"(53.11744, 8.75158)",1,1,53.11744,8.75158,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16253,"(52.65777, -1.09047)",1,2,52.65777,-1.09047,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16254,"(48.61136, -2.48525)",1,1,48.61136,-2.48525,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16255,"(51.47388, 5.41806)",1,1,51.47388,5.41806,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16256,"(58.56007, 15.05739)",1,1,58.56007,15.05739,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16257,"(60.09539, 23.59309)",1,1,60.09539,23.59309,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16258,"(57.0273, 9.97292)",1,1,57.0273,9.97292,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16259,"(51.35728, 6.77622)",1,3,51.35728,6.77622,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16260,"(51.61439, 4.53639)",1,2,51.61439,4.53639,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16261,"(47.38641, 0.75095)",1,1,47.38641,0.75095,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16262,"(63.91444, 25.00678)",1,2,63.91444,25.00678,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16263,"(52.61222, -1.93574)",1,6,52.61222,-1.93574,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16264,"(54.37676, -6.77566)",1,2,54.37676,-6.77566,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16265,"(52.64328, 6.21988)",1,3,52.64328,6.21988,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16266,"(59.24279, 10.98267)",1,1,59.24279,10.98267,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16267,"(49.50946, 8.50274)",1,1,49.50946,8.50274,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16268,"(48.79142, 6.12522)",1,1,48.79142,6.12522,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16269,"(51.72774, -1.19156)",1,1,51.72774,-1.19156,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16270,"(54.83045, 23.88652)",1,1,54.83045,23.88652,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16271,"(52.46657, 4.66516)",1,18,52.46657,4.66516,19,0.008574742419250748,0.01406601650412603,0.0010682277034172604
16272,"(53.11905, -1.25)",1,1,53.11905,-1.25,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16273,"(60.57118, 9.12526)",1,3,60.57118,9.12526,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16274,"(52.71702, 1.42107)",1,2,52.71702,1.42107,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16275,"(58.6125, 16.17727)",1,1,58.6125,16.17727,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16276,"(49.7271, 13.20785)",1,2,49.7271,13.20785,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16277,"(55.9339, 14.28552)",1,2,55.9339,14.28552,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16278,"(54.04876, 9.99362)",1,3,54.04876,9.99362,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16279,"(52.30828, -0.5858)",1,1,52.30828,-0.5858,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16280,"(59.13698, 15.34295)",1,1,59.13698,15.34295,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16281,"(56.07677, -3.87157)",1,1,56.07677,-3.87157,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
